"siteID","genus","collectDate","abundance"
"MAYF","Pseudochironomus",2015-11-16 17:40:00,17.5438596491228
"MAYF","Pseudochironomus",2016-06-29 13:40:00,241.480820695807
"MAYF","Pseudochironomus",2016-11-29 14:47:00,6.62251655629139
"MAYF","Pseudochironomus",2017-07-18 14:51:00,25.5259900990099
"MAYF","Pseudochironomus",2017-10-30 14:53:00,19.3236714975845
"MAYF","Pseudochironomus",2018-07-26 14:17:00,5.74712643678161
"MAYF","Pseudochironomus",2018-10-29 14:45:00,44.4067061714121
"MAYF","Pseudochironomus",2019-11-14 14:56:00,10.4712041884817
"MAYF","Pseudorthocladius",2017-03-14 14:11:00,48.9755122438781
"MAYF","Psilotreta",2016-11-29 14:47:00,28.9855072463768
"MAYF","Psilotreta",2018-03-26 14:50:00,40
"MAYF","Pteronarcys",2018-07-26 14:17:00,20
"MAYF","Rheocricotopus",2014-11-14 16:30:00,438.356164383562
"MAYF","Rheocricotopus",2014-11-14 18:00:00,955.536900904576
"MAYF","Rheocricotopus",2015-06-29 16:52:00,1405.48337073414
"MAYF","Rheocricotopus",2015-11-16 17:40:00,179.211819295155
"MAYF","Rheocricotopus",2016-03-21 16:09:00,635.259484540102
"MAYF","Rheocricotopus",2016-06-29 13:40:00,172.647948158259
"MAYF","Rheocricotopus",2016-11-29 14:47:00,372.967898405667
"MAYF","Rheocricotopus",2017-03-14 14:11:00,85.1491242795591
"MAYF","Rheocricotopus",2017-07-18 14:51:00,493.388741048018
"MAYF","Rheocricotopus",2017-10-30 14:53:00,473.068951270065
"MAYF","Rheocricotopus",2018-03-26 14:50:00,1431.20268620269
"MAYF","Rheocricotopus",2018-07-26 14:17:00,324.158829676071
"MAYF","Rheocricotopus",2018-10-29 14:45:00,910.730799003481
"MAYF","Rheocricotopus",2019-03-11 15:00:00,3179.38437786462
"MAYF","Rheocricotopus",2019-07-29 12:44:00,549.465700927808
"MAYF","Rheocricotopus",2019-11-14 14:56:00,205.739963762754
"MAYF","Rheosmittia",2015-03-24 17:15:00,166.666666666667
"MAYF","Rheosmittia",2015-06-29 16:52:00,166.666666666667
"MAYF","Rheosmittia",2015-11-16 17:40:00,609.82387832007
"MAYF","Rheosmittia",2016-03-21 16:09:00,8744.33656957929
"MAYF","Rheosmittia",2016-06-29 13:40:00,333.333333333333
"MAYF","Rheosmittia",2016-10-24 13:23:00,1166.66666666667
"MAYF","Rheosmittia",2016-11-29 14:47:00,6.62251655629139
"MAYF","Rheosmittia",2017-03-14 14:11:00,513.513513513514
"MAYF","Rheosmittia",2017-07-20 14:37:00,1000
"MAYF","Rheosmittia",2017-10-30 14:53:00,15.625
"MAYF","Rheosmittia",2018-03-26 14:50:00,833.333333333333
"MAYF","Rheosmittia",2018-07-26 14:17:00,233.708920187793
"MAYF","Rheosmittia",2018-10-29 14:45:00,406.528520499109
"MAYF","Rheosmittia",2019-03-11 15:00:00,909.258455155112
"MAYF","Rheosmittia",2019-07-29 12:44:00,1000
"MAYF","Rheosmittia",2019-11-14 14:56:00,431.556178256274
"MAYF","Rheotanytarsus",2014-11-14 16:30:00,2108.28440965427
"MAYF","Rheotanytarsus",2014-11-14 18:00:00,2364.00994798491
"MAYF","Rheotanytarsus",2015-03-24 17:15:00,4.95049504950495
"MAYF","Rheotanytarsus",2015-06-29 16:52:00,484.759351674454
"MAYF","Rheotanytarsus",2015-11-16 17:40:00,673.080835945701
"MAYF","Rheotanytarsus",2016-03-21 16:09:00,157.35117781302
"MAYF","Rheotanytarsus",2016-06-29 13:40:00,160.968291298354
"MAYF","Rheotanytarsus",2016-11-29 14:47:00,811.625254766462
"MAYF","Rheotanytarsus",2017-07-18 14:51:00,44.7957839262187
"MAYF","Rheotanytarsus",2017-07-20 14:37:00,166.666666666667
"MAYF","Rheotanytarsus",2017-10-30 14:53:00,170.893311950271
"MAYF","Rheotanytarsus",2018-03-26 14:50:00,15.8730158730159
"MAYF","Rheotanytarsus",2018-07-26 14:17:00,681.950228542407
"MAYF","Rheotanytarsus",2018-10-29 14:45:00,410.433931620372
"MAYF","Rheotanytarsus",2019-03-11 15:00:00,27.8719397363465
"MAYF","Rheotanytarsus",2019-07-29 12:44:00,142.930240491216
"MAYF","Rheotanytarsus",2019-11-14 14:56:00,205.912837009364
"MAYF","Rhyacophila",2016-11-29 14:47:00,9.80392156862745
"MAYF","Robackia",2015-03-24 17:15:00,166.666666666667
"MAYF","Robackia",2015-06-29 16:52:00,333.333333333333
"MAYF","Robackia",2015-11-16 17:40:00,1000
"MAYF","Robackia",2016-06-29 13:40:00,751.412429378531
"MAYF","Robackia",2016-10-24 13:23:00,2333.33333333333
"MAYF","Robackia",2017-07-20 14:37:00,833.333333333333
"MAYF","Robackia",2018-03-26 14:50:00,500
"MAYF","Robackia",2019-07-29 12:44:00,166.666666666667
"MAYF","Simulium",2014-11-14 18:00:00,172.045220966084
"MAYF","Simulium",2015-03-24 17:15:00,4.95049504950495
"MAYF","Simulium",2015-06-29 16:52:00,146.265060240964
"MAYF","Simulium",2015-11-16 17:40:00,8.69565217391304
"MAYF","Simulium",2016-06-29 13:40:00,21.7338415375882
"MAYF","Simulium",2016-11-29 14:47:00,116.461889240363
"MAYF","Simulium",2017-03-14 14:11:00,42.0015556131709
"MAYF","Simulium",2017-10-30 14:53:00,19.047619047619
"MAYF","Simulium",2018-10-29 14:45:00,241.328226622344
"MAYF","Simulium",2019-03-11 15:00:00,145.19373322114
"MAYF","Siphloplecton",2015-11-16 17:40:00,166.666666666667
"MAYF","Slavina",2016-11-29 14:47:00,9.9009900990099
"MAYF","Sperchon",2016-06-29 13:40:00,9.09090909090909
"MAYF","Sperchonopsis",2014-11-14 16:30:00,116.438356164384
"MAYF","Sperchonopsis",2014-11-14 18:00:00,328.848371684332
"MAYF","Sperchonopsis",2015-03-24 17:15:00,32.987878227075
"MAYF","Sperchonopsis",2015-06-29 16:52:00,145.496715544348
"MAYF","Sperchonopsis",2015-11-16 17:40:00,180.223108062174
"MAYF","Sperchonopsis",2016-03-21 16:09:00,129.558733133905
"MAYF","Sperchonopsis",2016-06-29 13:40:00,78.4688995215311
"MAYF","Sperchonopsis",2016-11-29 14:47:00,67.1510758060783
"MAYF","Sperchonopsis",2017-03-14 14:11:00,47.9962721342032
"MAYF","Sperchonopsis",2017-07-18 14:51:00,30.2103919631094
"MAYF","Sperchonopsis",2017-10-30 14:53:00,133.983398486037
"MAYF","Sperchonopsis",2018-03-26 14:50:00,37.1496116176967
"MAYF","Sperchonopsis",2018-07-26 14:17:00,422.988505747126
"MAYF","Sperchonopsis",2018-10-29 14:45:00,423.566524015178
"MAYF","Sperchonopsis",2019-03-11 15:00:00,8.49872036312714
"MAYF","Sperchonopsis",2019-11-14 14:56:00,345.10252150414
"MAYF","Spirosperma",2016-03-21 16:09:00,79.6812749003984
"MAYF","Spirosperma",2018-10-29 14:45:00,62.5
"MAYF","Stelechomyia",2014-11-14 16:30:00,383.561643835616
"MAYF","Stelechomyia",2014-11-14 18:00:00,160.30534351145
"MAYF","Stelechomyia",2015-03-24 17:15:00,40.4136208013325
"MAYF","Stelechomyia",2015-06-29 16:52:00,316.39318219873
"MAYF","Stelechomyia",2015-11-16 17:40:00,211.073379409411
"MAYF","Stelechomyia",2016-06-29 13:40:00,249.963506609359
"MAYF","Stelechomyia",2016-11-29 14:47:00,135.019614662809
"MAYF","Stelechomyia",2017-03-14 14:11:00,40.5405405405405
"MAYF","Stelechomyia",2017-07-18 14:51:00,72.4009900990099
"MAYF","Stelechomyia",2017-10-30 14:53:00,153.09229204346
"MAYF","Stelechomyia",2018-03-26 14:50:00,153.14167510976
"MAYF","Stelechomyia",2018-07-26 14:17:00,106.046362293713
"MAYF","Stelechomyia",2018-10-29 14:45:00,215.371698173293
"MAYF","Stelechomyia",2019-03-11 15:00:00,90.7561004928477
"MAYF","Stelechomyia",2019-07-29 12:44:00,185.689582724694
"MAYF","Stelechomyia",2019-11-14 14:56:00,530.658997615712
"MAYF","Stempellina",2016-03-21 16:09:00,79.6812749003984
"MAYF","Stempellina",2018-10-29 14:45:00,203.125
"MAYF","Stempellinella",2015-11-16 17:40:00,9.70873786407767
"MAYF","Stempellinella",2016-06-29 13:40:00,4.78468899521531
"MAYF","Stempellinella",2016-10-24 13:23:00,333.333333333333
"MAYF","Stempellinella",2016-11-29 14:47:00,48.6904189140142
"MAYF","Stempellinella",2017-03-14 14:11:00,570.091209221644
"MAYF","Stempellinella",2017-07-18 14:51:00,25.0525052505251
"MAYF","Stempellinella",2017-10-30 14:53:00,21.4796198853373
"MAYF","Stempellinella",2018-03-26 14:50:00,9.61538461538461
"MAYF","Stempellinella",2018-07-26 14:17:00,31.9188805800249
"MAYF","Stempellinella",2018-10-29 14:45:00,75.8689839572193
"MAYF","Stempellinella",2019-07-29 12:44:00,24.390243902439
"MAYF","Stempellinella",2019-11-14 14:56:00,10.4712041884817
"MAYF","Stenelmis",2014-11-14 18:00:00,30.5343511450382
"MAYF","Stenelmis",2015-03-24 17:15:00,470.196497127265
"MAYF","Stenelmis",2015-06-29 16:52:00,2071.48222472963
"MAYF","Stenelmis",2015-11-16 17:40:00,847.104148607628
"MAYF","Stenelmis",2016-03-21 16:09:00,209.597018600841
"MAYF","Stenelmis",2016-06-29 13:40:00,1182.78770432835
"MAYF","Stenelmis",2016-10-24 13:23:00,833.333333333333
"MAYF","Stenelmis",2016-11-29 14:47:00,501.008221450183
"MAYF","Stenelmis",2017-03-14 14:11:00,196.34603547647
"MAYF","Stenelmis",2017-07-18 14:51:00,116.064673537161
"MAYF","Stenelmis",2017-10-30 14:53:00,153.487590349698
"MAYF","Stenelmis",2018-03-26 14:50:00,92.7960927960928
"MAYF","Stenelmis",2018-07-26 14:17:00,551.786833855799
"MAYF","Stenelmis",2018-10-29 14:45:00,879.670111287758
"MAYF","Stenelmis",2019-03-11 15:00:00,157.685852843238
"MAYF","Stenelmis",2019-07-29 12:44:00,906.053398419644
"MAYF","Stenelmis",2019-11-14 14:56:00,970.669646947208
"MAYF","Stenochironomus",2014-11-14 18:00:00,143.884892086331
"MAYF","Stenochironomus",2016-06-29 13:40:00,238.764976430926
"MAYF","Stenochironomus",2016-11-29 14:47:00,45.4119453712957
"MAYF","Stenochironomus",2017-07-18 14:51:00,32.7723669106041
"MAYF","Stenochironomus",2017-10-30 14:53:00,103.917509032599
"MAYF","Stenochironomus",2018-03-26 14:50:00,142.857142857143
"MAYF","Stenochironomus",2018-07-26 14:17:00,147.042253521127
"MAYF","Stenochironomus",2018-10-29 14:45:00,749.697391241509
"MAYF","Stenochironomus",2019-03-11 15:00:00,715.180744056124
"MAYF","Stenochironomus",2019-07-29 12:44:00,77.5126252326677
"MAYF","Stenochironomus",2019-11-14 14:56:00,302.944750846823
"MAYF","Stenonema",2014-11-14 16:30:00,150.684931506849
"MAYF","Stictochironomus",2016-10-24 13:23:00,333.333333333333
"MAYF","Stictochironomus",2018-10-29 14:45:00,333.333333333333
"MAYF","Stictochironomus",2019-03-11 15:00:00,166.666666666667
"MAYF","Stictochironomus",2019-11-14 14:56:00,1000
"MAYF","Stilobezzia",2015-03-24 17:15:00,16.9491525423729
"MAYF","Stilobezzia",2015-06-29 16:52:00,166.666666666667
"MAYF","Stilobezzia",2015-11-16 17:40:00,500
"MAYF","Stilobezzia",2016-06-29 13:40:00,500
"MAYF","Stilobezzia",2016-10-24 13:23:00,3833.33333333333
"MAYF","Stilocladius",2014-11-14 18:00:00,143.884892086331
"MAYF","Stilocladius",2018-03-26 14:50:00,15.8730158730159
"MAYF","Stilocladius",2018-10-29 14:45:00,62.5
"MAYF","Stilocladius",2019-03-11 15:00:00,95.3104646113765
"MAYF","Stilocladius",2019-11-14 14:56:00,120.952272416029
"MAYF","Stygomomonia",2014-11-14 18:00:00,7.63358778625954
"MAYF","Taeniopteryx",2014-11-14 16:30:00,6.84931506849315
"MAYF","Taeniopteryx",2014-11-14 18:00:00,94.9742278151307
"MAYF","Taeniopteryx",2015-03-24 17:15:00,49.5049504950495
"MAYF","Taeniopteryx",2015-11-16 17:40:00,8.69565217391304
"MAYF","Taeniopteryx",2016-03-21 16:09:00,31.25
"MAYF","Taeniopteryx",2016-11-29 14:47:00,7.2463768115942
"MAYF","Taeniopteryx",2017-10-30 14:53:00,8.40336134453782
"MAYF","Taeniopteryx",2018-10-29 14:45:00,8.47457627118644
"MAYF","Tallaperla",2016-11-29 14:47:00,7.2463768115942
"MAYF","Tallaperla",2018-07-26 14:17:00,7.04225352112676
"MAYF","Tanytarsus",2014-11-14 16:30:00,818.385457051779
"MAYF","Tanytarsus",2014-11-14 18:00:00,220.220769948926
"MAYF","Tanytarsus",2015-03-24 17:15:00,270.69829191061
"MAYF","Tanytarsus",2015-06-29 16:52:00,2723.57289202904
"MAYF","Tanytarsus",2015-11-16 17:40:00,5370.54867753483
"MAYF","Tanytarsus",2016-03-21 16:09:00,413.030763832027
"MAYF","Tanytarsus",2016-06-29 13:40:00,1953.62002395638
"MAYF","Tanytarsus",2016-10-24 13:23:00,1833.33333333333
"MAYF","Tanytarsus",2016-11-29 14:47:00,3602.18065725205
"MAYF","Tanytarsus",2017-03-14 14:11:00,1205.78645852851
"MAYF","Tanytarsus",2017-07-18 14:51:00,726.980957668351
"MAYF","Tanytarsus",2017-07-20 14:37:00,333.333333333333
"MAYF","Tanytarsus",2017-10-30 14:53:00,1663.453199748
"MAYF","Tanytarsus",2018-03-26 14:50:00,2433.7885459694
"MAYF","Tanytarsus",2018-07-26 14:17:00,1471.45606504182
"MAYF","Tanytarsus",2018-10-29 14:45:00,2089.31204441548
"MAYF","Tanytarsus",2019-03-11 15:00:00,1507.05559768977
"MAYF","Tanytarsus",2019-07-29 12:44:00,1225.97740052962
"MAYF","Tanytarsus",2019-11-14 14:56:00,3538.07280599726
"MAYF","Teneridrilus",2016-10-24 13:23:00,166.666666666667
"MAYF","Testudacarus",2015-06-29 16:52:00,106.349428722643
"MAYF","Testudacarus",2016-06-29 13:40:00,108.263725569702
"MAYF","Thienemanniella",2014-11-14 16:30:00,95.2380952380952
"MAYF","Thienemanniella",2014-11-14 18:00:00,253.4814024462
"MAYF","Thienemanniella",2015-03-24 17:15:00,196.005305258447
"MAYF","Thienemanniella",2015-06-29 16:52:00,476.253389842631
"MAYF","Thienemanniella",2015-11-16 17:40:00,264.329708111941
"MAYF","Thienemanniella",2016-03-21 16:09:00,319.914434164927
"MAYF","Thienemanniella",2016-06-29 13:40:00,27.6466567488239
"MAYF","Thienemanniella",2016-11-29 14:47:00,102.069669882589
"MAYF","Thienemanniella",2017-03-14 14:11:00,571.346535632813
"MAYF","Thienemanniella",2017-07-18 14:51:00,40.7058533791788
"MAYF","Thienemanniella",2017-10-30 14:53:00,340.112552030158
"MAYF","Thienemanniella",2018-03-26 14:50:00,264.53283713922
"MAYF","Thienemanniella",2018-07-26 14:17:00,189.090909090909
"MAYF","Thienemanniella",2018-10-29 14:45:00,579.077264520934
"MAYF","Thienemanniella",2019-03-11 15:00:00,298.118930966286
"MAYF","Thienemanniella",2019-07-29 12:44:00,229.886762230347
"MAYF","Thienemanniella",2019-11-14 14:56:00,415.53850358077
"MAYF","Thienemannimyia",2015-03-24 17:15:00,110.330247344392
"MAYF","Thienemannimyia",2015-06-29 16:52:00,1302.08310299652
"MAYF","Thienemannimyia",2015-11-16 17:40:00,1306.45230099877
"MAYF","Thienemannimyia",2016-06-29 13:40:00,1874.93039223637
"MAYF","Thienemannimyia",2016-11-29 14:47:00,1210.26913500788
"MAYF","Thienemannimyia",2017-03-14 14:11:00,597.504336634771
"MAYF","Thienemannimyia",2017-07-18 14:51:00,521.175147406045
"MAYF","Thienemannimyia",2017-07-20 14:37:00,333.333333333333
"MAYF","Thienemannimyia",2017-10-30 14:53:00,1207.38055566938
"MAYF","Thienemannimyia",2018-03-26 14:50:00,298.268126672382
"MAYF","Thienemannimyia",2018-07-26 14:17:00,1214.87037588367
"MAYF","Thienemannimyia",2018-10-29 14:45:00,891.306424706225
"MAYF","Thienemannimyia",2019-03-11 15:00:00,128.335474850338
"MAYF","Thienemannimyia",2019-07-29 12:44:00,1299.77186012282
"MAYF","Thienemannimyia",2019-11-14 14:56:00,1439.61270586628
"MAYF","Tipula",2014-11-14 16:30:00,34.2465753424658
"MAYF","Tipula",2015-11-16 17:40:00,17.5438596491228
"MAYF","Tipula",2017-03-14 14:11:00,34.4827586206897
"MAYF","Tipula",2018-10-29 14:45:00,2.67379679144385
"MAYF","Torrenticola",2014-11-14 16:30:00,6.84931506849315
"MAYF","Torrenticola",2014-11-14 18:00:00,15.2671755725191
"MAYF","Torrenticola",2015-03-24 17:15:00,203.274075312856
"MAYF","Torrenticola",2015-06-29 16:52:00,204.066422825179
"MAYF","Torrenticola",2015-11-16 17:40:00,887.715674397968
"MAYF","Torrenticola",2016-03-21 16:09:00,622.438289109713
"MAYF","Torrenticola",2016-06-29 13:40:00,196.910226259022
"MAYF","Torrenticola",2016-10-24 13:23:00,166.666666666667
"MAYF","Torrenticola",2016-11-29 14:47:00,251.023747384139
"MAYF","Torrenticola",2017-03-14 14:11:00,292.783916921848
"MAYF","Torrenticola",2017-07-18 14:51:00,94.820487483531
"MAYF","Torrenticola",2017-10-30 14:53:00,573.396749326847
"MAYF","Torrenticola",2018-03-26 14:50:00,348.49914270127
"MAYF","Torrenticola",2018-07-26 14:17:00,74.7396085003157
"MAYF","Torrenticola",2018-10-29 14:45:00,121.352159737005
"MAYF","Torrenticola",2019-03-11 15:00:00,209.372019402415
"MAYF","Torrenticola",2019-07-29 12:44:00,182.200227799379
"MAYF","Torrenticola",2019-11-14 14:56:00,387.139591475555
"MAYF","Tribelos",2015-11-16 17:40:00,398.058252427185
"MAYF","Tribelos",2016-11-29 14:47:00,21.7391304347826
"MAYF","Tribelos",2017-10-30 14:53:00,165.08152173913
"MAYF","Tribelos",2018-10-29 14:45:00,765.625
"MAYF","Tribelos",2019-11-14 14:56:00,25.974025974026
"MAYF","Tvetenia",2014-11-14 18:00:00,143.884892086331
"MAYF","Tvetenia",2016-03-21 16:09:00,46.5612449799197
"MAYF","Tvetenia",2016-11-29 14:47:00,9.80392156862745
"MAYF","Tvetenia",2019-03-11 15:00:00,48.202909003486
"MAYF","Tyrellia",2018-10-29 14:45:00,31.25
"MAYF","Unniella",2015-03-24 17:15:00,50.8474576271186
"MAYF","Unniella",2015-11-16 17:40:00,14.2857142857143
"MAYF","Unniella",2016-03-21 16:09:00,31.8725099601594
"MAYF","Unniella",2016-06-29 13:40:00,76.555023923445
"MAYF","Unniella",2017-03-14 14:11:00,28.5714285714286
"MAYF","Unniella",2017-10-30 14:53:00,42.0560747663551
"MAYF","Unniella",2018-03-26 14:50:00,37.9884004884005
"MAYF","Unniella",2018-10-29 14:45:00,8.02139037433155
"MAYF","Unniella",2019-03-11 15:00:00,22.2222222222222
"MAYF","Unniella",2019-11-14 14:56:00,400.596088030643
"MAYF","Wettina",2018-10-29 14:45:00,31.25
"MAYF","Xestochironomus",2015-03-24 17:15:00,16.9491525423729
"MAYF","Xestochironomus",2015-06-29 16:52:00,57.736371843965
"MAYF","Xestochironomus",2015-11-16 17:40:00,864.600293473236
"MAYF","Xestochironomus",2018-03-26 14:50:00,25.4884004884005
"MAYF","Xestochironomus",2019-11-14 14:56:00,133.333333333333
"MAYF","Xylotopus",2015-06-29 16:52:00,22.2222222222222
"MAYF","Xylotopus",2015-11-16 17:40:00,266.990291262136
"MAYF","Xylotopus",2016-11-29 14:47:00,36.231884057971
"MAYF","Xylotopus",2017-03-14 14:11:00,57.1428571428571
"MAYF","Xylotopus",2017-10-30 14:53:00,81.4354727398206
"MAYF","Xylotopus",2018-03-26 14:50:00,31.7460317460317
"MAYF","Xylotopus",2018-10-29 14:45:00,221.92513368984
"MAYF","Xylotopus",2019-07-29 12:44:00,74.0740740740741
"MAYF","Xylotopus",2019-11-14 14:56:00,47.7768572217619
"MAYF","Zalutschia",2019-11-14 14:56:00,98.0392156862745
"MAYF","Zavrelimyia",2016-03-21 16:09:00,15.9362549800797
"MAYF","Zavrelimyia",2017-03-14 14:11:00,34.4827586206897
"MAYF","Zavrelimyia",2018-07-26 14:17:00,227.272727272727
"MCDI","Ablabesmyia",2017-07-07 13:46:00,10.752688172043
"MCDI","Ablabesmyia",2018-10-03 14:35:00,1086.02150537634
"MCDI","Ablabesmyia",2019-04-05 13:49:00,107.52688172043
"MCDI","Ablabesmyia",2019-07-10 15:19:00,2086.02150537634
"MCDI","Ablabesmyia",2019-10-04 14:02:00,32.258064516129
"MCDI","Acentrella",2017-03-28 17:20:00,430.10752688172
"MCDI","Acerpenna",2017-10-06 14:06:00,258.064516129032
"MCDI","Acerpenna",2019-10-04 14:02:00,107.52688172043
"MCDI","Aeolosoma",2017-10-06 14:06:00,129.032258064516
"MCDI","Aeolosoma",2018-10-03 14:35:00,215.05376344086
"MCDI","Agapetus",2018-07-11 13:57:00,166.666666666667
"MCDI","Anopheles",2018-10-03 14:35:00,10.752688172043
"MCDI","Argia",2017-10-06 14:06:00,322.58064516129
"MCDI","Argia",2018-10-03 14:35:00,720.430107526882
"MCDI","Arrenurus",2018-07-11 13:57:00,500
"MCDI","Atractides",2017-03-28 17:20:00,247.311827956989
"MCDI","Atractides",2018-10-03 14:35:00,10.752688172043
"MCDI","Atractides",2019-04-05 13:49:00,32.258064516129
"MCDI","Atractides",2019-07-10 15:19:00,86.0215053763441
"MCDI","Atractides",2019-10-04 14:02:00,521.505376344086
"MCDI","Atrichopogon",2017-07-07 13:46:00,10.752688172043
"MCDI","Atrichopogon",2017-10-06 14:06:00,172.043010752688
"MCDI","Atylotus/Tabanus",2017-10-06 14:06:00,86.0215053763441
"MCDI","Aulodrilus",2017-10-06 14:06:00,215.05376344086
"MCDI","Aulodrilus",2018-03-27 13:30:00,666.666666666667
"MCDI","Aulodrilus",2018-07-11 13:57:00,2166.66666666667
"MCDI","Aulodrilus",2018-10-03 14:35:00,833.333333333333
"MCDI","Aulodrilus",2019-04-05 13:49:00,231.182795698925
"MCDI","Baetis",2017-07-07 13:46:00,10.752688172043
"MCDI","Baetis",2018-07-11 13:57:00,166.666666666667
"MCDI","Baetis",2019-04-05 13:49:00,193.548387096774
"MCDI","Baetis",2019-07-10 15:19:00,365.591397849462
"MCDI","Baetis",2019-10-04 14:02:00,387.096774193548
"MCDI","Berosus",2018-03-27 13:30:00,166.666666666667
"MCDI","Berosus",2018-07-11 13:57:00,833.333333333333
"MCDI","Berosus",2018-10-03 14:35:00,500
"MCDI","Berosus",2019-10-04 14:02:00,166.666666666667
"MCDI","Bezzia/Palpomyia",2017-03-28 17:20:00,53.7634408602151
"MCDI","Bezzia/Palpomyia",2017-10-06 14:06:00,301.075268817204
"MCDI","Bezzia/Palpomyia",2018-03-27 13:30:00,166.666666666667
"MCDI","Bezzia/Palpomyia",2018-07-11 13:57:00,2666.66666666667
"MCDI","Caenis",2017-03-28 17:20:00,268.817204301075
"MCDI","Caenis",2017-07-07 13:46:00,376.344086021505
"MCDI","Caenis",2017-10-06 14:06:00,2483.87096774194
"MCDI","Caenis",2018-03-27 13:30:00,4500
"MCDI","Caenis",2018-07-11 13:57:00,2166.66666666667
"MCDI","Caenis",2018-10-03 14:35:00,9569.89247311828
"MCDI","Caenis",2019-04-05 13:49:00,763.440860215054
"MCDI","Caenis",2019-07-10 15:19:00,1860.21505376344
"MCDI","Caenis",2019-10-04 14:02:00,6747.31182795699
"MCDI","Chaetogaster",2017-10-06 14:06:00,387.096774193548
"MCDI","Cheumatopsyche",2017-03-28 17:20:00,387.096774193548
"MCDI","Cheumatopsyche",2017-07-07 13:46:00,215.05376344086
"MCDI","Cheumatopsyche",2017-10-06 14:06:00,1655.91397849462
"MCDI","Cheumatopsyche",2019-07-10 15:19:00,483.870967741935
"MCDI","Cheumatopsyche",2019-10-04 14:02:00,3010.75268817204
"MCDI","Chimarra",2017-10-06 14:06:00,64.5161290322581
"MCDI","Chironomus",2017-07-07 13:46:00,500
"MCDI","Chironomus",2018-07-11 13:57:00,1666.66666666667
"MCDI","Chironomus",2018-10-03 14:35:00,6833.33333333333
"MCDI","Chironomus",2019-04-05 13:49:00,666.666666666667
"MCDI","Chironomus",2019-07-10 15:19:00,7000
"MCDI","Chironomus",2019-10-04 14:02:00,500
"MCDI","Choroterpes",2017-07-07 13:46:00,10.752688172043
"MCDI","Cladotanytarsus",2018-03-27 13:30:00,333.333333333333
"MCDI","Cladotanytarsus",2018-10-03 14:35:00,1333.33333333333
"MCDI","Cladotanytarsus",2019-07-10 15:19:00,1500
"MCDI","Corydalus",2017-10-06 14:06:00,86.0215053763441
"MCDI","Corynoneura",2017-03-28 17:20:00,1344.08602150538
"MCDI","Corynoneura",2017-07-07 13:46:00,129.032258064516
"MCDI","Corynoneura",2017-10-06 14:06:00,3236.55913978495
"MCDI","Corynoneura",2018-10-03 14:35:00,591.397849462366
"MCDI","Corynoneura",2019-04-05 13:49:00,86.0215053763441
"MCDI","Corynoneura",2019-07-10 15:19:00,150.537634408602
"MCDI","Corynoneura",2019-10-04 14:02:00,1021.50537634409
"MCDI","Cricotopus",2017-03-28 17:20:00,2956.98924731183
"MCDI","Cricotopus",2017-07-07 13:46:00,188.172043010753
"MCDI","Cricotopus",2017-10-06 14:06:00,1956.98924731183
"MCDI","Cricotopus",2018-10-03 14:35:00,20725.8064516129
"MCDI","Cricotopus",2019-04-05 13:49:00,9903.22580645161
"MCDI","Cricotopus",2019-07-10 15:19:00,7064.51612903226
"MCDI","Cricotopus",2019-10-04 14:02:00,6043.01075268817
"MCDI","Cricotopus/Orthocladius",2017-07-07 13:46:00,220.430107526882
"MCDI","Cricotopus/Orthocladius",2017-10-06 14:06:00,376.344086021505
"MCDI","Cricotopus/Orthocladius",2018-03-27 13:30:00,166.666666666667
"MCDI","Cricotopus/Orthocladius",2018-10-03 14:35:00,849.462365591398
"MCDI","Cricotopus/Orthocladius",2019-04-05 13:49:00,3290.32258064516
"MCDI","Cricotopus/Orthocladius",2019-10-04 14:02:00,397.849462365591
"MCDI","Cryptochironomus",2017-07-07 13:46:00,500
"MCDI","Cryptochironomus",2017-10-06 14:06:00,21.505376344086
"MCDI","Cryptochironomus",2018-10-03 14:35:00,2166.66666666667
"MCDI","Cryptochironomus",2019-07-10 15:19:00,1333.33333333333
"MCDI","Cryptochironomus",2019-10-04 14:02:00,166.666666666667
"MCDI","Cryptotendipes",2018-03-27 13:30:00,333.333333333333
"MCDI","Dasyhelea",2018-10-03 14:35:00,333.333333333333
"MCDI","Dasyhelea",2019-04-05 13:49:00,166.666666666667
"MCDI","Dasyhelea",2019-10-04 14:02:00,166.666666666667
"MCDI","Dero",2018-07-11 13:57:00,1000
"MCDI","Dero",2018-10-03 14:35:00,177.41935483871
"MCDI","Diamesa",2019-04-05 13:49:00,2392.47311827957
"MCDI","Dicrotendipes",2017-03-28 17:20:00,268.817204301075
"MCDI","Dicrotendipes",2017-07-07 13:46:00,21.505376344086
"MCDI","Dicrotendipes",2017-10-06 14:06:00,53.763440860215
"MCDI","Dicrotendipes",2018-03-27 13:30:00,333.333333333333
"MCDI","Dicrotendipes",2018-07-11 13:57:00,666.666666666667
"MCDI","Dicrotendipes",2018-10-03 14:35:00,17161.2903225806
"MCDI","Dicrotendipes",2019-04-05 13:49:00,462.365591397849
"MCDI","Dicrotendipes",2019-07-10 15:19:00,38586.0215053763
"MCDI","Dicrotendipes",2019-10-04 14:02:00,3333.33333333333
"MCDI","Diphetor",2019-10-04 14:02:00,166.666666666667
"MCDI","Dubiraphia",2018-07-11 13:57:00,333.333333333333
"MCDI","Dubiraphia",2018-10-03 14:35:00,166.666666666667
"MCDI","Eukiefferiella",2017-03-28 17:20:00,3043.01075268817
