"siteID","genus","collectDate","year","month","abundance"
"LIRO","Chironomus",2019-07-17 15:46:00,2019,7,560.7982893799
"LIRO","Chironomus",2019-09-06 15:05:00,2019,9,2924.0199572345
"LIRO","Chromagrion",2019-09-06 15:05:00,2019,9,39.344262295082
"LIRO","Cladopelma",2017-07-24 14:42:00,2017,7,183.749109052031
"LIRO","Cladopelma",2017-09-11 15:13:00,2017,9,1337.70491803279
"LIRO","Cladopelma",2018-05-16 17:49:00,2018,5,217.391304347826
"LIRO","Cladopelma",2018-09-10 21:18:00,2018,9,288.524590163934
"LIRO","Cladopelma",2019-05-17 14:58:00,2019,5,912.900926585887
"LIRO","Cladopelma",2019-07-17 15:46:00,2019,7,398.574483250178
"LIRO","Cladopelma",2019-09-06 15:05:00,2019,9,1286.95652173913
"LIRO","Cladotanytarsus",2017-04-14 14:47:00,2017,4,260.869565217391
"LIRO","Cladotanytarsus",2017-07-24 14:42:00,2017,7,43.4782608695652
"LIRO","Cladotanytarsus",2017-09-11 15:13:00,2017,9,86.9565217391304
"LIRO","Cladotanytarsus",2018-09-10 21:18:00,2018,9,43.4782608695652
"LIRO","Cladotanytarsus",2019-05-17 14:58:00,2019,5,26.2295081967213
"LIRO","Cladotanytarsus",2019-09-06 15:05:00,2019,9,16.3934426229508
"LIRO","Climacia",2017-04-14 14:47:00,2017,4,404.419101924448
"LIRO","Climacia",2018-05-16 17:49:00,2018,5,6.55737704918033
"LIRO","Climacia",2019-05-17 14:58:00,2019,5,88.5245901639344
"LIRO","Climacia",2019-07-17 15:46:00,2019,7,29.5081967213115
"LIRO","Clinotanypus",2018-05-16 17:49:00,2018,5,43.4782608695652
"LIRO","Cordulia",2018-09-10 21:18:00,2018,9,13.1147540983607
"LIRO","Cordulia",2019-05-17 14:58:00,2019,5,13.1147540983607
"LIRO","Corduliidae/Libellulidae",2018-09-10 21:18:00,2018,9,52.4590163934426
"LIRO","Corynoneura",2017-04-14 14:47:00,2017,4,NA
"LIRO","Corynoneura",2017-07-24 14:42:00,2017,7,282.822523164647
"LIRO","Corynoneura",2017-09-11 15:13:00,2017,9,128.724162508909
"LIRO","Corynoneura",2018-05-16 17:49:00,2018,5,99.215965787598
"LIRO","Corynoneura",2018-07-18 14:44:00,2018,7,5570.49180327869
"LIRO","Corynoneura",2018-09-10 21:18:00,2018,9,85.2459016393443
"LIRO","Corynoneura",2019-05-17 14:58:00,2019,5,131.147540983607
"LIRO","Corynoneura",2019-07-17 15:46:00,2019,7,13.1147540983607
"LIRO","Corynoneura",2019-09-06 15:05:00,2019,9,209.83606557377
"LIRO","Crangonyx",2017-07-24 14:42:00,2017,7,16.3934426229508
"LIRO","Crangonyx",2018-05-16 17:49:00,2018,5,3.27868852459016
"LIRO","Crangonyx",2019-09-06 15:05:00,2019,9,19.672131147541
"LIRO","Cricotopus",2017-04-14 14:47:00,2017,4,763.934426229508
"LIRO","Cricotopus",2017-07-24 14:42:00,2017,7,508.196721311475
"LIRO","Cricotopus",2017-09-11 15:13:00,2017,9,137.704918032787
"LIRO","Cricotopus",2018-05-16 17:49:00,2018,5,29.5081967213115
"LIRO","Cricotopus",2018-07-18 14:44:00,2018,7,501.639344262295
"LIRO","Cricotopus",2018-09-10 21:18:00,2018,9,163.934426229508
"LIRO","Cricotopus",2019-05-17 14:58:00,2019,5,368.068424803991
"LIRO","Cricotopus",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Cricotopus",2019-09-06 15:05:00,2019,9,334.426229508197
"LIRO","Cricotopus/Orthocladius",2017-07-24 14:42:00,2017,7,6.55737704918033
"LIRO","Cricotopus/Orthocladius",2018-09-10 21:18:00,2018,9,52.4590163934426
"LIRO","Cricotopus/Orthocladius",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Cricotopus/Orthocladius",2019-09-06 15:05:00,2019,9,19.672131147541
"LIRO","Cryptochironomus",2018-09-10 21:18:00,2018,9,16.3934426229508
"LIRO","Cryptochironomus",2019-09-06 15:05:00,2019,9,13.1147540983607
"LIRO","Cryptotendipes",2017-04-14 14:47:00,2017,4,397.861724875267
"LIRO","Cryptotendipes",2017-09-11 15:13:00,2017,9,173.913043478261
"LIRO","Cryptotendipes",2018-05-16 17:49:00,2018,5,43.4782608695652
"LIRO","Cryptotendipes",2019-09-06 15:05:00,2019,9,183.606557377049
"LIRO","Dasyhelea",2017-04-14 14:47:00,2017,4,521.739130434783
"LIRO","Dasyhelea",2017-09-11 15:13:00,2017,9,32.7868852459016
"LIRO","Dasyhelea",2019-05-17 14:58:00,2019,5,53.3143264433357
"LIRO","Dero",2017-09-11 15:13:00,2017,9,114.754098360656
"LIRO","Dero",2018-07-18 14:44:00,2018,7,13.1147540983607
"LIRO","Dero",2018-09-10 21:18:00,2018,9,52.4590163934426
"LIRO","Dero",2019-05-17 14:58:00,2019,5,3.27868852459016
"LIRO","Dero",2019-09-06 15:05:00,2019,9,102.494654312188
"LIRO","Dicrotendipes",2017-04-14 14:47:00,2017,4,2226.08695652174
"LIRO","Dicrotendipes",2017-07-24 14:42:00,2017,7,1606.69992872416
"LIRO","Dicrotendipes",2017-09-11 15:13:00,2017,9,2112.18816821098
"LIRO","Dicrotendipes",2018-05-16 17:49:00,2018,5,524.16250890948
"LIRO","Dicrotendipes",2018-07-18 14:44:00,2018,7,4506.62865288667
"LIRO","Dicrotendipes",2018-09-10 21:18:00,2018,9,1366.50035637919
"LIRO","Dicrotendipes",2019-05-17 14:58:00,2019,5,248.467569493942
"LIRO","Dicrotendipes",2019-07-17 15:46:00,2019,7,444.333570919458
"LIRO","Dicrotendipes",2019-09-06 15:05:00,2019,9,1091.2330719886
"LIRO","Dineutus",2017-07-24 14:42:00,2017,7,55.7377049180328
"LIRO","Enallagma",2017-04-14 14:47:00,2017,4,45.9016393442623
"LIRO","Endochironomus",2017-07-24 14:42:00,2017,7,127.868852459016
"LIRO","Endochironomus",2017-09-11 15:13:00,2017,9,29.5081967213115
"LIRO","Endochironomus",2018-07-18 14:44:00,2018,7,354.098360655738
"LIRO","Endochironomus",2019-05-17 14:58:00,2019,5,22.9508196721311
"LIRO","Endochironomus",2019-07-17 15:46:00,2019,7,36.0655737704918
"LIRO","Endochironomus",2019-09-06 15:05:00,2019,9,400.855310049893
"LIRO","Epitheca",2018-07-18 14:44:00,2018,7,9.83606557377049
"LIRO","Epitheca",2019-09-06 15:05:00,2019,9,43.4782608695652
"LIRO","Erpobdella",2017-07-24 14:42:00,2017,7,43.4782608695652
"LIRO","Erpobdella",2018-07-18 14:44:00,2018,7,9.83606557377049
"LIRO","Erpobdella",2019-05-17 14:58:00,2019,5,59.871703492516
"LIRO","Eylais",2017-07-24 14:42:00,2017,7,6.55737704918033
"LIRO","Fabria",2019-07-17 15:46:00,2019,7,298.360655737705
"LIRO","Ferrissia",2017-04-14 14:47:00,2017,4,13.1147540983607
"LIRO","Ferrissia",2017-09-11 15:13:00,2017,9,39.344262295082
"LIRO","Ferrissia",2018-07-18 14:44:00,2018,7,996.72131147541
"LIRO","Ferrissia",2018-09-10 21:18:00,2018,9,26.2295081967213
"LIRO","Ferrissia",2019-05-17 14:58:00,2019,5,68.8524590163934
"LIRO","Ferrissia",2019-07-17 15:46:00,2019,7,314.754098360656
"LIRO","Ferrissia",2019-09-06 15:05:00,2019,9,272.131147540984
"LIRO","Gloiobdella",2017-09-11 15:13:00,2017,9,130.434782608696
"LIRO","Gloiobdella",2019-05-17 14:58:00,2019,5,43.4782608695652
"LIRO","Glyptotendipes",2017-07-24 14:42:00,2017,7,118.032786885246
"LIRO","Glyptotendipes",2017-09-11 15:13:00,2017,9,111.475409836066
"LIRO","Glyptotendipes",2018-05-16 17:49:00,2018,5,3.27868852459016
"LIRO","Glyptotendipes",2019-05-17 14:58:00,2019,5,3.27868852459016
"LIRO","Glyptotendipes",2019-09-06 15:05:00,2019,9,42.6229508196721
"LIRO","Guttipelopia",2018-05-16 17:49:00,2018,5,3.27868852459016
"LIRO","Guttipelopia",2019-07-17 15:46:00,2019,7,85.2459016393443
"LIRO","Haemonais",2018-07-18 14:44:00,2018,7,6.55737704918033
"LIRO","Haemonais",2018-09-10 21:18:00,2018,9,186.885245901639
"LIRO","Haemonais",2019-05-17 14:58:00,2019,5,13.1147540983607
"LIRO","Haemonais",2019-09-06 15:05:00,2019,9,209.83606557377
"LIRO","Haliplus",2017-07-24 14:42:00,2017,7,16.3934426229508
"LIRO","Haliplus",2019-07-17 15:46:00,2019,7,13.1147540983607
"LIRO","Haliplus",2019-09-06 15:05:00,2019,9,43.4782608695652
"LIRO","Helobdella",2017-07-24 14:42:00,2017,7,43.4782608695652
"LIRO","Helobdella",2017-09-11 15:13:00,2017,9,173.913043478261
"LIRO","Helobdella",2019-05-17 14:58:00,2019,5,86.9565217391304
"LIRO","Helobdella",2019-07-17 15:46:00,2019,7,96.7925873129009
"LIRO","Helobdella",2019-09-06 15:05:00,2019,9,43.4782608695652
"LIRO","Hydra",2017-07-24 14:42:00,2017,7,9.83606557377049
"LIRO","Hydra",2017-09-11 15:13:00,2017,9,26.2295081967213
"LIRO","Hydra",2019-05-17 14:58:00,2019,5,22.9508196721311
"LIRO","Hydra",2019-07-17 15:46:00,2019,7,49.1803278688525
"LIRO","Hydrodroma",2017-07-24 14:42:00,2017,7,45.9016393442623
"LIRO","Hydrodroma",2018-07-18 14:44:00,2018,7,16.3934426229508
"LIRO","Hydrodroma",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Hydrodroma",2019-09-06 15:05:00,2019,9,19.672131147541
"LIRO","Ischnura",2017-04-14 14:47:00,2017,4,13.1147540983607
"LIRO","Ischnura",2019-09-06 15:05:00,2019,9,6.55737704918033
"LIRO","Labrundinia",2017-04-14 14:47:00,2017,4,789.451176051319
"LIRO","Labrundinia",2017-07-24 14:42:00,2017,7,1289.37990021383
"LIRO","Labrundinia",2017-09-11 15:13:00,2017,9,308.196721311475
"LIRO","Labrundinia",2018-05-16 17:49:00,2018,5,266.429080541696
"LIRO","Labrundinia",2018-07-18 14:44:00,2018,7,5863.15039201711
"LIRO","Labrundinia",2018-09-10 21:18:00,2018,9,144.262295081967
"LIRO","Labrundinia",2019-05-17 14:58:00,2019,5,134.426229508197
"LIRO","Labrundinia",2019-07-17 15:46:00,2019,7,206.55737704918
"LIRO","Labrundinia",2019-09-06 15:05:00,2019,9,89.3799002138275
"LIRO","Ladona",2019-05-17 14:58:00,2019,5,43.4782608695652
"LIRO","Larsia",2017-04-14 14:47:00,2017,4,1929.29436920884
"LIRO","Larsia",2017-07-24 14:42:00,2017,7,423.806129722024
"LIRO","Larsia",2017-09-11 15:13:00,2017,9,1178.90235210264
"LIRO","Larsia",2018-05-16 17:49:00,2018,5,1815.965787598
"LIRO","Larsia",2018-07-18 14:44:00,2018,7,104.918032786885
"LIRO","Larsia",2018-09-10 21:18:00,2018,9,954.098360655738
"LIRO","Larsia",2019-05-17 14:58:00,2019,5,68.8524590163934
"LIRO","Larsia",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Larsia",2019-09-06 15:05:00,2019,9,1268.85245901639
"LIRO","Lauterborniella",2017-04-14 14:47:00,2017,4,491.803278688525
"LIRO","Lauterborniella",2017-07-24 14:42:00,2017,7,149.251603706344
"LIRO","Lauterborniella",2017-09-11 15:13:00,2017,9,206.55737704918
"LIRO","Lauterborniella",2018-05-16 17:49:00,2018,5,88.5245901639344
"LIRO","Lauterborniella",2018-07-18 14:44:00,2018,7,744.262295081967
"LIRO","Lauterborniella",2018-09-10 21:18:00,2018,9,383.606557377049
"LIRO","Lauterborniella",2019-05-17 14:58:00,2019,5,530.434782608696
"LIRO","Lauterborniella",2019-07-17 15:46:00,2019,7,329.579472558803
"LIRO","Lauterborniella",2019-09-06 15:05:00,2019,9,749.394155381326
"LIRO","Lestes",2017-09-11 15:13:00,2017,9,59.0163934426229
"LIRO","Lestes",2019-05-17 14:58:00,2019,5,13.1147540983607
"LIRO","Leucorrhinia",2018-09-10 21:18:00,2018,9,26.2295081967213
"LIRO","Limnephilus",2017-04-14 14:47:00,2017,4,19.672131147541
"LIRO","Limnephilus",2017-07-24 14:42:00,2017,7,9.83606557377049
"LIRO","Limnephilus",2018-07-18 14:44:00,2018,7,19.672131147541
"LIRO","Limnephilus",2019-07-17 15:46:00,2019,7,26.2295081967213
"LIRO","Limnesia",2017-07-24 14:42:00,2017,7,6.55737704918033
"LIRO","Limnesia",2018-09-10 21:18:00,2018,9,16.3934426229508
"LIRO","Limnesia",2019-05-17 14:58:00,2019,5,3.27868852459016
"LIRO","Limnophyes",2018-05-16 17:49:00,2018,5,6.55737704918033
"LIRO","Micropsectra",2019-09-06 15:05:00,2019,9,19.672131147541
"LIRO","Microtendipes",2017-04-14 14:47:00,2017,4,789.166072701354
"LIRO","Microtendipes",2017-07-24 14:42:00,2017,7,918.745545260157
"LIRO","Microtendipes",2017-09-11 15:13:00,2017,9,1301.21168923735
"LIRO","Microtendipes",2018-05-16 17:49:00,2018,5,90.2352102637206
"LIRO","Microtendipes",2018-07-18 14:44:00,2018,7,1370.49180327869
"LIRO","Microtendipes",2018-09-10 21:18:00,2018,9,531.147540983607
"LIRO","Microtendipes",2019-05-17 14:58:00,2019,5,56.5930149679259
"LIRO","Microtendipes",2019-07-17 15:46:00,2019,7,1172.91518175339
"LIRO","Microtendipes",2019-09-06 15:05:00,2019,9,1834.49750534569
"LIRO","Microvelia",2018-07-18 14:44:00,2018,7,6.55737704918033
"LIRO","Molanna",2019-05-17 14:58:00,2019,5,43.4782608695652
"LIRO","Molanna",2019-07-17 15:46:00,2019,7,16.3934426229508
"LIRO","Molanna",2019-09-06 15:05:00,2019,9,16.3934426229508
"LIRO","Musculium",2017-07-24 14:42:00,2017,7,167.213114754098
"LIRO","Musculium",2017-09-11 15:13:00,2017,9,95.0819672131148
"LIRO","Musculium",2018-05-16 17:49:00,2018,5,43.4782608695652
"LIRO","Musculium",2018-07-18 14:44:00,2018,7,111.475409836066
"LIRO","Musculium",2018-09-10 21:18:00,2018,9,6.55737704918033
"LIRO","Musculium",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Musculium",2019-09-06 15:05:00,2019,9,157.377049180328
"LIRO","Mystacides",2017-04-14 14:47:00,2017,4,29.5081967213115
"LIRO","Mystacides",2017-07-24 14:42:00,2017,7,6.55737704918033
"LIRO","Mystacides",2017-09-11 15:13:00,2017,9,275.409836065574
"LIRO","Mystacides",2018-07-18 14:44:00,2018,7,6.55737704918033
"LIRO","Mystacides",2018-09-10 21:18:00,2018,9,442.622950819672
"LIRO","Mystacides",2019-05-17 14:58:00,2019,5,101.639344262295
"LIRO","Mystacides",2019-07-17 15:46:00,2019,7,22.9508196721311
"LIRO","Mystacides",2019-09-06 15:05:00,2019,9,167.213114754098
"LIRO","Nais",2017-04-14 14:47:00,2017,4,616.393442622951
"LIRO","Nais",2017-09-11 15:13:00,2017,9,137.704918032787
"LIRO","Nais",2018-05-16 17:49:00,2018,5,177.049180327869
"LIRO","Nais",2018-07-18 14:44:00,2018,7,42.6229508196721
"LIRO","Nais",2018-09-10 21:18:00,2018,9,331.147540983607
"LIRO","Nais",2019-05-17 14:58:00,2019,5,468.852459016393
"LIRO","Nais",2019-07-17 15:46:00,2019,7,170.491803278689
"LIRO","Nais",2019-09-06 15:05:00,2019,9,436.065573770492
"LIRO","Nanocladius",2017-04-14 14:47:00,2017,4,343.549536707056
"LIRO","Nanocladius",2017-07-24 14:42:00,2017,7,567.213114754098
"LIRO","Nanocladius",2017-09-11 15:13:00,2017,9,1024.66143977192
"LIRO","Nanocladius",2018-05-16 17:49:00,2018,5,42.6229508196721
"LIRO","Nanocladius",2018-07-18 14:44:00,2018,7,580.327868852459
"LIRO","Nanocladius",2018-09-10 21:18:00,2018,9,331.147540983607
"LIRO","Nanocladius",2019-05-17 14:58:00,2019,5,314.754098360656
"LIRO","Nanocladius",2019-07-17 15:46:00,2019,7,75.4098360655738
"LIRO","Nanocladius",2019-09-06 15:05:00,2019,9,843.478260869565
"LIRO","Nectopsyche",2019-05-17 14:58:00,2019,5,36.0655737704918
"LIRO","Nemotaulius",2019-09-06 15:05:00,2019,9,62.2950819672131
"LIRO","Neoplea",2017-07-24 14:42:00,2017,7,144.262295081967
"LIRO","Neoplea",2017-09-11 15:13:00,2017,9,55.7377049180328
"LIRO","Neoplea",2018-05-16 17:49:00,2018,5,16.3934426229508
"LIRO","Neoplea",2018-07-18 14:44:00,2018,7,140.983606557377
"LIRO","Neoplea",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Neoporus",2017-04-14 14:47:00,2017,4,19.672131147541
"LIRO","Neoporus",2018-05-16 17:49:00,2018,5,13.1147540983607
"LIRO","Neoporus",2018-07-18 14:44:00,2018,7,13.1147540983607
"LIRO","Neoporus",2019-05-17 14:58:00,2019,5,9.83606557377049
"LIRO","Neumania",2017-07-24 14:42:00,2017,7,6.55737704918033
"LIRO","Neumania",2018-05-16 17:49:00,2018,5,3.27868852459016
"LIRO","Neumania",2018-07-18 14:44:00,2018,7,6.55737704918033
"LIRO","Neumania",2018-09-10 21:18:00,2018,9,26.2295081967213
"LIRO","Neumania",2019-05-17 14:58:00,2019,5,39.344262295082
"LIRO","Nilothauma",2017-07-24 14:42:00,2017,7,146.828225231646
"LIRO","Nilothauma",2017-09-11 15:13:00,2017,9,130.434782608696
"LIRO","Nilothauma",2019-07-17 15:46:00,2019,7,91.8032786885246
"LIRO","Nilothauma",2019-09-06 15:05:00,2019,9,104.918032786885
"LIRO","Oecetis",2017-04-14 14:47:00,2017,4,1497.07769066287
"LIRO","Oecetis",2017-07-24 14:42:00,2017,7,78.6885245901639
"LIRO","Oecetis",2017-09-11 15:13:00,2017,9,563.221667854597
"LIRO","Oecetis",2018-05-16 17:49:00,2018,5,86.9565217391304
"LIRO","Oecetis",2018-07-18 14:44:00,2018,7,13.1147540983607
"LIRO","Oecetis",2018-09-10 21:18:00,2018,9,338.56022808268
"LIRO","Oecetis",2019-05-17 14:58:00,2019,5,39.344262295082
"LIRO","Oecetis",2019-09-06 15:05:00,2019,9,200
"LIRO","Omisus",2017-09-11 15:13:00,2017,9,252.459016393443
"LIRO","Omisus",2018-05-16 17:49:00,2018,5,9.83606557377049
"LIRO","Omisus",2018-07-18 14:44:00,2018,7,1022.95081967213
"LIRO","Omisus",2018-09-10 21:18:00,2018,9,268.852459016393
"LIRO","Omisus",2019-05-17 14:58:00,2019,5,22.9508196721311
"LIRO","Omisus",2019-09-06 15:05:00,2019,9,19.672131147541
"LIRO","Orthocladius",2018-05-16 17:49:00,2018,5,130.434782608696
"LIRO","Orthocladius",2019-09-06 15:05:00,2019,9,209.83606557377
"LIRO","Orthotrichia",2017-04-14 14:47:00,2017,4,130.434782608696
"LIRO","Oxus",2019-07-17 15:46:00,2019,7,13.1147540983607
"LIRO","Oxyethira",2017-04-14 14:47:00,2017,4,22.9508196721311
"LIRO","Oxyethira",2017-07-24 14:42:00,2017,7,383.606557377049
"LIRO","Oxyethira",2017-09-11 15:13:00,2017,9,770.491803278689
"LIRO","Oxyethira",2018-05-16 17:49:00,2018,5,43.4782608695652
"LIRO","Oxyethira",2018-07-18 14:44:00,2018,7,1081.96721311475
"LIRO","Oxyethira",2018-09-10 21:18:00,2018,9,1000
"LIRO","Oxyethira",2019-05-17 14:58:00,2019,5,13.1147540983607
"LIRO","Oxyethira",2019-07-17 15:46:00,2019,7,19.672131147541
"LIRO","Oxyethira",2019-09-06 15:05:00,2019,9,43.4782608695652
"LIRO","Pachydiplax",2018-09-10 21:18:00,2018,9,52.4590163934426
"LIRO","Pagastiella",2017-04-14 14:47:00,2017,4,NA
"LIRO","Pagastiella",2017-07-24 14:42:00,2017,7,913.04347826087
"LIRO","Pagastiella",2017-09-11 15:13:00,2017,9,1739.13043478261
"LIRO","Pagastiella",2018-05-16 17:49:00,2018,5,86.9565217391304
"LIRO","Pagastiella",2018-09-10 21:18:00,2018,9,43.4782608695652
"LIRO","Pagastiella",2019-05-17 14:58:00,2019,5,565.217391304348
"LIRO","Pagastiella",2019-07-17 15:46:00,2019,7,1913.04347826087
"LIRO","Pagastiella",2019-09-06 15:05:00,2019,9,478.260869565217
"LIRO","Parachironomus",2017-07-24 14:42:00,2017,7,275.409836065574
"LIRO","Parachironomus",2018-05-16 17:49:00,2018,5,9.83606557377049
"LIRO","Parachironomus",2018-07-18 14:44:00,2018,7,357.377049180328
"LIRO","Parachironomus",2018-09-10 21:18:00,2018,9,52.4590163934426
"LIRO","Parachironomus",2019-05-17 14:58:00,2019,5,45.9016393442623
"LIRO","Parachironomus",2019-07-17 15:46:00,2019,7,13.1147540983607
"LIRO","Parachironomus",2019-09-06 15:05:00,2019,9,43.4782608695652
"LIRO","Parakiefferiella",2017-04-14 14:47:00,2017,4,391.304347826087
"LIRO","Parakiefferiella",2017-07-24 14:42:00,2017,7,1076.97790449038
"LIRO","Parakiefferiella",2017-09-11 15:13:00,2017,9,1454.31218816821
"LIRO","Parakiefferiella",2018-05-16 17:49:00,2018,5,835.92302209551
"LIRO","Parakiefferiella",2018-07-18 14:44:00,2018,7,9.83606557377049
"LIRO","Parakiefferiella",2018-09-10 21:18:00,2018,9,59.871703492516
"LIRO","Parakiefferiella",2019-05-17 14:58:00,2019,5,675.83749109052
"LIRO","Parakiefferiella",2019-07-17 15:46:00,2019,7,1441.76764076978
"LIRO","Parakiefferiella",2019-09-06 15:05:00,2019,9,1668.85245901639
"LIRO","Paratanytarsus",2017-04-14 14:47:00,2017,4,2382.89379900214
"LIRO","Paratanytarsus",2017-07-24 14:42:00,2017,7,244.333570919458
"LIRO","Paratanytarsus",2017-09-11 15:13:00,2017,9,140.983606557377
"LIRO","Paratanytarsus",2018-05-16 17:49:00,2018,5,606.842480399145
"LIRO","Paratanytarsus",2018-07-18 14:44:00,2018,7,1016.39344262295
"LIRO","Paratanytarsus",2018-09-10 21:18:00,2018,9,6.55737704918033
"LIRO","Paratanytarsus",2019-05-17 14:58:00,2019,5,98.3606557377049
"LIRO","Paratanytarsus",2019-07-17 15:46:00,2019,7,98.3606557377049
"LIRO","Paratanytarsus",2019-09-06 15:05:00,2019,9,26.2295081967213
"LIRO","Phaenopsectra",2019-05-17 14:58:00,2019,5,43.4782608695652
"LIRO","Phaenopsectra",2019-09-06 15:05:00,2019,9,168.068424803991
"LIRO","Piona",2018-05-16 17:49:00,2018,5,43.4782608695652
"LIRO","Piona",2018-09-10 21:18:00,2018,9,43.4782608695652
"LIRO","Pisidium",2017-04-14 14:47:00,2017,4,2903.63506771205
"LIRO","Pisidium",2017-07-24 14:42:00,2017,7,287.099073414113
"LIRO","Pisidium",2017-09-11 15:13:00,2017,9,95.9372772630078
"LIRO","Pisidium",2018-05-16 17:49:00,2018,5,43.4782608695652
"LIRO","Pisidium",2018-09-10 21:18:00,2018,9,102.494654312188
"LIRO","Pisidium",2019-05-17 14:58:00,2019,5,140.983606557377
"LIRO","Pisidium",2019-07-17 15:46:00,2019,7,198.431931575196
"LIRO","Pisidium",2019-09-06 15:05:00,2019,9,854.169636493229
"LIRO","Polycentropus",2017-04-14 14:47:00,2017,4,6.55737704918033
"LIRO","Polycentropus",2017-09-11 15:13:00,2017,9,39.344262295082
"LIRO","Polycentropus",2018-05-16 17:49:00,2018,5,19.672131147541
"LIRO","Polycentropus",2018-07-18 14:44:00,2018,7,42.6229508196721
"LIRO","Polycentropus",2018-09-10 21:18:00,2018,9,26.2295081967213
"LIRO","Polycentropus",2019-05-17 14:58:00,2019,5,13.1147540983607
"LIRO","Polycentropus",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Polypedilum",2017-04-14 14:47:00,2017,4,1741.26870990734
"LIRO","Polypedilum",2017-07-24 14:42:00,2017,7,2714.32644333571
"LIRO","Polypedilum",2017-09-11 15:13:00,2017,9,2196.43620812545
"LIRO","Polypedilum",2018-05-16 17:49:00,2018,5,1155.52387740556
"LIRO","Polypedilum",2018-07-18 14:44:00,2018,7,866.429080541696
"LIRO","Polypedilum",2018-09-10 21:18:00,2018,9,363.934426229508
"LIRO","Polypedilum",2019-05-17 14:58:00,2019,5,986.742694226657
"LIRO","Polypedilum",2019-07-17 15:46:00,2019,7,1238.63150392017
"LIRO","Polypedilum",2019-09-06 15:05:00,2019,9,683.820384889522
"LIRO","Pristina",2017-04-14 14:47:00,2017,4,49.1803278688525
"LIRO","Pristina",2018-05-16 17:49:00,2018,5,13.1147540983607
"LIRO","Pristina",2018-07-18 14:44:00,2018,7,6.55737704918033
"LIRO","Pristina",2018-09-10 21:18:00,2018,9,62.2950819672131
"LIRO","Pristina",2019-05-17 14:58:00,2019,5,16.3934426229508
"LIRO","Pristina",2019-09-06 15:05:00,2019,9,321.311475409836
"LIRO","Procladius",2017-04-14 14:47:00,2017,4,2413.25730577334
"LIRO","Procladius",2017-07-24 14:42:00,2017,7,1881.39700641483
"LIRO","Procladius",2017-09-11 15:13:00,2017,9,8500.21382751247
"LIRO","Procladius",2018-05-16 17:49:00,2018,5,1477.40555951532
"LIRO","Procladius",2018-07-18 14:44:00,2018,7,2739.55808980756
"LIRO","Procladius",2018-09-10 21:18:00,2018,9,3292.23093371347
"LIRO","Procladius",2019-05-17 14:58:00,2019,5,1376.19387027798
"LIRO","Procladius",2019-07-17 15:46:00,2019,7,1984.60441910192
"LIRO","Procladius",2019-09-06 15:05:00,2019,9,5326.30078403421
"LIRO","Prostoma",2018-07-18 14:44:00,2018,7,16.3934426229508
"LIRO","Prostoma",2019-05-17 14:58:00,2019,5,26.2295081967213
"LIRO","Prostoma",2019-09-06 15:05:00,2019,9,49.1803278688525
"LIRO","Psectrocladius",2017-04-14 14:47:00,2017,4,6302.63720598717
"LIRO","Psectrocladius",2017-07-24 14:42:00,2017,7,2537.13471133286
"LIRO","Psectrocladius",2017-09-11 15:13:00,2017,9,5721.88168210977
"LIRO","Psectrocladius",2018-05-16 17:49:00,2018,5,429.650748396294
"LIRO","Psectrocladius",2018-07-18 14:44:00,2018,7,3318.88809693514
"LIRO","Psectrocladius",2018-09-10 21:18:00,2018,9,478.688524590164
"LIRO","Psectrocladius",2019-05-17 14:58:00,2019,5,554.24091233072
"LIRO","Psectrocladius",2019-07-17 15:46:00,2019,7,1179.47255880257
"LIRO","Psectrocladius",2019-09-06 15:05:00,2019,9,1478.83107626515
"LIRO","Pseudochironomus",2017-09-11 15:13:00,2017,9,13.1147540983607
"LIRO","Pseudochironomus",2019-09-06 15:05:00,2019,9,19.672131147541
"LIRO","Pseudodiamesa",2017-07-24 14:42:00,2017,7,6.55737704918033
"LIRO","Pseudosuccinea",2017-04-14 14:47:00,2017,4,9.83606557377049
"LIRO","Pseudosuccinea",2017-07-24 14:42:00,2017,7,26.2295081967213
"LIRO","Pseudosuccinea",2018-07-18 14:44:00,2018,7,6.55737704918033
"LIRO","Ptilostomis",2019-09-06 15:05:00,2019,9,6.55737704918033
"LIRO","Ripistes",2018-07-18 14:44:00,2018,7,19.672131147541
"LIRO","Ripistes",2018-09-10 21:18:00,2018,9,26.2295081967213
"LIRO","Ripistes",2019-09-06 15:05:00,2019,9,524.590163934426
"LIRO","Sisyra",2018-09-10 21:18:00,2018,9,32.7868852459016
"LIRO","Slavina",2017-04-14 14:47:00,2017,4,62.2950819672131
"LIRO","Slavina",2018-09-10 21:18:00,2018,9,16.3934426229508
"LIRO","Slavina",2019-05-17 14:58:00,2019,5,68.8524590163934
"LIRO","Slavina",2019-07-17 15:46:00,2019,7,9.83606557377049
"LIRO","Slavina",2019-09-06 15:05:00,2019,9,249.180327868852
"LIRO","Sphaerium",2018-07-18 14:44:00,2018,7,9.83606557377049
