"","uid","nightuid","namedLocation","domainID","siteID","plotID","trapCoordinate","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","trapStatus","trapType","collectDate","endDate","tagID","individualCode","taxonID","scientificName","taxonRank","identificationQualifier","identificationReferences","nativeStatusCode","sex","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleBarcode","bloodSampleMethod","fecalSampleID","fecalSampleBarcode","fecalSampleCondition","earSampleID","earSampleBarcode","hairSampleID","hairSampleBarcode","hairSampleContents","voucherSampleID","voucherSampleBarcode","measuredBy","recordedBy","remarks","dataQF"
"484","5c0da0dc-0ecf-4f5c-9a1e-65afcfa7df5c","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"485","a711a34d-fc2c-411c-a5d7-0c7042aaadf3","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"486","dc1958c6-06c4-42ef-bed7-205ea2a2b7e7","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"487","1b091490-91e0-49a7-ba0b-e14c4e9e1f1d","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"488","0b5d1b24-38b3-4d6a-9b71-8defbd491332","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"489","1fc40deb-3f71-47c1-b683-510df0a388e8","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"490","ae103974-ea27-4663-921a-bfc6544cd260","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"491","172155c7-a607-4a5f-a3e5-1cc99d76621a","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"492","9970b1bf-b491-4037-8913-5e097a46d995","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"493","abf5cacf-2981-4906-a09b-e111a7de005f","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"494","32406988-fa15-426e-88bb-334e2386734d","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","I3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"495","2be31ef9-1c92-44d8-8643-3be1047ebb05","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"496","b53d3d15-ac25-4c17-929a-ae384418f889","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"497","37066334-b177-4d11-83fd-3dc10e7c38b3","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"498","1f5f0cde-6062-4c63-a269-1bbcaf37d540","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"499","dfa07469-822a-464e-9c2f-1ea96b5a90cc","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"500","07da2542-5b78-45e9-b9bb-d7b31d69da92","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"2 - trap disturbed/door closed but empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"501","63ebde82-c8ae-4f25-a874-88133602d898","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"502","cf90e875-e65f-448d-84b1-2f28eef1b8ec","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"5 - capture","","2014-05-29","2014-05-29","NEON.MAM.D01.R0031",NA,"PELE","Peromyscus leucopus","species","cf. species","NEON.DOC.001907vA","N","F","N","",NA,"adult","","enlarged","pregnant","neither",19,14,86,NA,23,NA,NA,NA,"",NA,"unsuccessful","",NA,"","BART.20140529.R0031.E",NA,"BART.20140529.R0031.H",NA,"hairAndWhisker","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"503","67af6b26-d8c5-44cd-9c42-20ee0baf73aa","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","A10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"5 - capture","","2014-05-29","2014-05-29","NEON.MAM.D01.126331",NA,"NAIN","Napaeozapus insignis","species","","NEON.DOC.001907vA","N","M","N","",NA,"adult","scrotal","","not","",29,NA,NA,NA,18,NA,NA,NA,"",NA,"unsuccessful","",NA,"","BART.20140529.126331.E",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"504","89224297-c69f-4bd2-8101-64c4ca5cd622","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"505","db2269ab-6d43-4a96-ae33-d2fb296ab8d0","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"506","8bdf91e6-c8b0-496a-91b0-89228de527fd","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"507","c1170cb4-5b8e-4b24-b2b9-a4eab8f2fd24","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"508","2b6d35f8-7a81-4f37-b11a-c9d14add21a1","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"509","2bdd8b31-75b1-4938-912f-d6b7a2374d58","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"510","5cfd27c9-5dab-4865-a065-9b6e72e56558","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"511","e286f04c-360c-40a2-bdfa-dd19714e6eb1","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","J10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"512","554e3854-0c69-45ff-9bc6-c99e2c863cbe","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"513","b45c0758-a247-4873-b02d-dcb7cdae13cc","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"514","c34756be-e02a-47af-986e-a352a7441956","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"515","508beaab-82bc-42a6-8a1d-4be38af82633","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"516","7c600757-d4f7-4c01-9777-21770806f5cc","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"517","c6efd586-5d00-4cce-b35a-30688ecf0925","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"518","44ef95ae-97db-4ba4-bde1-f7d7aebb52c6","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"519","eb256ac1-3651-4681-8fc6-a9fd1a146ea0","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"520","453329e6-2121-49a2-9b73-e73975dd8587","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"3 - trap door open or closed w/ spoor left","","2014-05-29","2014-05-29","",NA,"","","","","NEON.DOC.001907vA","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"521","5155f186-d3a9-4716-9e2d-5076a4e0177a","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"522","8f6e3df5-c1a0-411a-ae3a-afb3addf83d9","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","G7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"523","6858b9e7-10df-4df7-bb1e-7423e2b7557b","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"524","dc96fc9d-586d-4523-9b38-151eba8d9649","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"525","637e0fe2-cd06-4b69-b089-959e5b8d6443","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"526","8ab0e762-1794-4119-be52-4eed97009cc4","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"527","f9b275ce-8013-4364-91e3-baa21e7b11ce","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"528","8c9bd2d6-25a6-4bdf-b5ce-8279c33e7e3b","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","D10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"5 - capture","","2014-05-29","2014-05-29","NEON.MAM.D01.126323",NA,"NAIN","Napaeozapus insignis","species","","NEON.DOC.001907vA","N","M","N","",NA,"adult","scrotal","","not","",30,NA,NA,NA,21,NA,NA,NA,"",NA,"unsuccessful","",NA,"","BART.20140529.126323.E",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"529","dfcc940d-1506-46be-b711-ae59dc052296","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"530","123b96c0-2c99-4bbf-acba-3c407c4a03b5","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"531","f01c4638-038e-4b43-92fb-cd5f744260bf","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"532","90980e77-f96b-4742-a0c6-c486f7306bed","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"533","3615e323-c124-49bb-a8d1-7d3b4707a7fb","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","F10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"5 - capture","","2014-05-29","2014-05-29","NEON.MAM.D01.007F10",NA,"NAIN","Napaeozapus insignis","species","","NEON.DOC.001907vA","N","F","N","dead",NA,"adult","","","not","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","BART.20140529.007F10.V",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","mouse caught in door heading into trap. Hind feet and tail stuck outside",NA
"534","1978f619-3be2-40e6-a716-0ecb5b1a7f92","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","H10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
"535","0adb4fce-289f-4554-a552-f0570c8d35f7","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","E3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-29","2014-05-29","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"cgoranson@neoninc.org","pnoonan@field-ops.org","",NA
